,predicted-traffic,xi1,xi2,utraffic1,utraffic2,population,Nv1,Nv2
42,42.47700989125482,0.8785558463179987,0.7851295112023674,0.9787413957821088,0.7703767277639343,29.0,25.47811954322196,22.768755824868656
43,38.78559855741467,0.8763142042810519,0.8124758269061684,0.9754933267007873,0.7159166742477333,27.0,23.6604835155884,21.936847326466545
44,35.37714264549154,0.8915444117239938,0.8175250092375943,0.9557494111215278,0.6886549683058625,25.0,22.288610293099843,20.438125230939857
45,34.08081146301797,0.884641966219463,0.8007467464722116,0.9596639381825289,0.7131778184442424,24.0,21.231407189267113,19.21792191533308
46,31.25393286891121,0.898783217590215,0.801501268962788,0.9401127956907068,0.7182467840126877,22.0,19.77323078698473,17.633027917181334
47,28.323631397129315,0.8893162092740377,0.7996009745728787,0.946049347097226,0.718914269729156,20.0,17.78632418548075,15.992019491457574
48,25.397653427587713,0.8949907410778598,0.8121689356048201,0.9370017101314155,0.7047461013872844,18.0,16.109833339401476,14.619040840886761
49,23.806252080035257,0.8959671099566913,0.816440230772294,0.9265240938295317,0.6984377217922635,17.0,15.231440869263752,13.879483923128998
50,22.34939759631869,0.8768363538546102,0.8045617388781986,0.9442203587272033,0.7071062240437853,16.0,14.029381661673764,12.872987822051178
51,22.148782220810556,0.8856838106531286,0.8020523763798774,0.9247406995617219,0.7047806836483503,16.0,14.170940970450058,12.832838022078038
52,20.45810173815666,0.8826507181118938,0.8073118775971146,0.9309191796673247,0.6716078157882941,15.0,13.239760771678407,12.109678163956719
53,22.153390425792917,0.8779126893675225,0.8045641787856684,0.925178739650847,0.7113922807294174,16.0,14.04660302988036,12.873026860570695
54,20.8908940218803,0.8778539076339599,0.8161699680194038,0.920952120559821,0.715861736209145,15.0,13.167808614509399,12.242549520291057
55,20.972729131852105,0.8814853775218008,0.8224715504500902,0.9103480047616749,0.7243089285506669,15.0,13.222280662827012,12.337073256751353
56,21.0940373774747,0.8797850555660905,0.8200872958101282,0.9107320809986391,0.7377515626716679,15.0,13.196775833491358,12.301309437151923
57,21.142495025362273,0.8383674497691194,0.8016005352855279,0.9266280356256761,0.7892271242309883,15.0,12.57551174653679,12.024008029282918
58,19.727531897384733,0.8666943236797109,0.8170069624266714,0.9208999712367633,0.7478157122178639,14.0,12.133720531515952,11.4380974739734
59,19.811111511727383,0.8588892486860372,0.8207162818539542,0.9161689102285906,0.7654189159011466,14.0,12.02444948160452,11.490027945955358
60,19.900722881273847,0.8759283272400186,0.8300744333622743,0.9003489585159783,0.762388315077628,14.0,12.26299658136026,11.62104206707184
61,19.986729406441427,0.8819080953785545,0.8308294235775527,0.8929422020337552,0.7704717168012729,14.0,12.346713335299764,11.631611930085738
62,19.87795550780882,0.8667517752730904,0.846009167836887,0.8945481397465499,0.7618153575082609,14.0,12.134524853823265,11.844128349716417
63,21.63851393512045,0.8672030385257291,0.8346907573252176,0.9036257417737186,0.7894427977494918,15.0,13.008045577885937,12.520361359878263
64,21.545319952512457,0.8667548559856972,0.829263528011965,0.9086218259223868,0.7823837196643836,15.0,13.001322839785459,12.438952920179474
65,22.88238502381612,0.8715173390428399,0.833592644247836,0.9005553691495979,0.7741184491722232,16.0,13.944277424685438,13.337482307965375
66,22.746575516872156,0.8677566106309313,0.8199976064857175,0.9150076771711678,0.7654376112768666,16.0,13.884105770094902,13.11996170377148
67,30.95200080212091,0.8971564900235588,0.8117482857303112,0.8856460943604252,0.7543545169285404,22.0,19.737442780518293,17.858462286066846
68,34.09337813746818,0.8747773219089664,0.8235716916208661,0.9203392330845142,0.7473126372493336,24.0,20.994655725815193,19.765720598900785
69,34.12921612234249,0.8701848552990401,0.8317883646824508,0.9363003676143835,0.7301091210709058,24.0,20.884436527176963,19.962920752378817
70,35.70019874029299,0.8780316775939414,0.8183715592592558,0.9351727308429819,0.7415906149755227,25.0,21.950791939848536,20.459288981481393
71,38.873361500536454,0.8155136685000783,0.8340206005352171,1.0394858150845607,0.7098616495277981,27.0,22.018869049502115,22.51855621445086
72,39.960627670552995,0.883697071903278,0.8172719567538137,0.9440619076860308,0.7254629570134049,28.0,24.743518013291784,22.883614789106783
73,39.50464494875522,0.8806689027585364,0.8056516147404212,0.9558402398721477,0.7063864716065397,28.0,24.65872927723902,22.558245212731794
74,40.68458818061278,0.8751657594833095,0.795763528586945,0.9714912022029892,0.6945543219206645,29.0,25.379807025015978,23.077142329021406
75,41.61186979606072,0.8829744934574181,0.8045122451015353,0.9667959851690459,0.6630180391930931,30.0,26.489234803722542,24.13536735304606
76,43.54463959867438,0.8769652610325942,0.8034960776187633,0.9723853603800829,0.6868952164039088,31.0,27.18592309201042,24.90837840618166
77,43.888362665741184,0.8943913769884635,0.813350171149452,0.9494729322317511,0.6965674210236499,31.0,27.72613268664237,25.21385530563301
78,47.358022718624866,0.891412890047254,0.8194049369492199,0.9455093080006418,0.7227835542799014,33.0,29.41662537155938,27.040362919324256
79,51.05723078600642,0.8843632907490513,0.8028722351245098,0.9619977705103749,0.7573091730357672,35.0,30.952715176216795,28.100528229357842
80,50.67317795867979,0.7927436123427204,0.837487116273151,1.0747947480887101,0.7113762132342666,35.0,27.746026431995215,29.312049069560285
81,50.42729547344102,0.8947716869074833,0.8183032111800087,0.9463262886967791,0.7259337282949437,35.0,31.317009041761917,28.640612391300305
82,47.1063515443814,0.9047431494929128,0.8217855656466528,0.9390573171204373,0.7031755579863075,33.0,29.85652393326612,27.118923666339544
83,47.19606887624937,0.8845506821673039,0.8158555038889338,0.9661543589629946,0.70548204344726,33.0,29.19017251152103,26.923231628334815
84,45.75237379669434,0.8920885243255958,0.8103544083140654,0.9563864923907468,0.7115161718740741,32.0,28.546832778419066,25.93134106605009
85,47.3143978540233,0.8893054087245877,0.816019021594088,0.9550737127473723,0.7161811158783195,33.0,29.347078487911396,26.928627712604904
86,48.87281981120074,0.8852801834328324,0.8178569497902276,0.9577488403645873,0.7208593237126539,34.0,30.099526236716304,27.80713629286774
87,53.27938957105921,0.8920764132149234,0.8170674823386478,0.9481254636623744,0.727214277721779,37.0,33.00682728895217,30.231496846529968
88,53.13852272086527,0.8766911933861027,0.8122315226391512,0.974655797434886,0.7161802015133981,37.0,32.4375741552858,30.052566337648596
89,52.675438069276275,0.8930397941070877,0.8066589379307122,0.9563245787958338,0.706152943488946,37.0,33.04247238196224,29.846380703436353
90,55.130541633023164,0.8925569800982966,0.8063163658611914,0.961787076700817,0.6885062569025162,39.0,34.80972222383357,31.446338268586462
91,52.685604636789094,0.8934932879990174,0.8154362187361824,0.9608271975561292,0.693423465279495,37.0,33.05925165596364,30.17114009323875
92,52.49552458500959,0.8843686966330406,0.8041315345944012,0.9731381256189543,0.6941464697575956,37.0,32.721641775422505,29.752866779992846
93,52.462545858845715,0.8837887505929096,0.8088494601504477,0.9742942258914945,0.6884301661270386,37.0,32.70018377193766,29.927430025566565
94,55.17540598818035,0.8994735595341549,0.8052777519854707,0.9534449419632732,0.6918798918207832,39.0,35.07946882183204,31.405832327433355
95,54.60540825917019,0.8863649684944334,0.8061127428781379,0.9673045869014099,0.7190055402301592,38.0,33.681868802788465,30.63228422936924
96,53.0247120727833,0.8491001720168635,0.7348255787159658,1.0335423483089665,0.7559880285146015,37.0,31.41670636462395,27.188546412490734
97,49.438292574790495,0.8947995322953922,0.8083844379161333,0.9616049893813386,0.6829410913275806,35.0,31.317983630338727,28.293455327064667
98,46.86247577923484,0.8928206139846321,0.809040366485105,0.9644905251178919,0.6908901260680808,33.0,29.46308026149286,26.698332094008467
99,44.82673943414953,0.8797319905040427,0.7884276189452114,0.977549413534744,0.7433052156563854,31.0,27.271691705625326,24.441256187301555
100,39.73268173109,0.8754839516155732,0.8434468072071574,0.9846625650306076,0.6603475990883794,28.0,24.51355064523605,23.616510601800407
101,41.38555904308376,0.8864621079751199,0.7970545702681638,0.9625648536990135,0.7199142881761682,29.0,25.707401131278477,23.11458253777675
102,43.98532055400453,0.8834449147985035,0.8086327770207178,0.9639488171908371,0.7015367712529451,31.0,27.38679235875361,25.06761608764225
103,44.31250894224918,0.8840797501937794,0.8118560301655623,0.9586184522868307,0.7168027197914074,31.0,27.40647225600716,25.167536935132432
104,40.1568731457419,0.8315041312198828,0.8097696537077868,1.0258966294896825,0.7176568702386048,28.0,23.282115674156717,22.67355030381803
105,41.006965792298345,0.8888314572763538,0.8048678534992089,0.9545227234063417,0.7027532252343892,29.0,25.776112261014262,23.34116775147706
106,40.90551923928825,0.8941925231681574,0.8087846973695416,0.9488216392169323,0.6950006996949721,29.0,25.931583171876564,23.454756223716707
107,42.30481602410583,0.8917005088572587,0.8113337417413086,0.9512360371288449,0.6926161786143018,30.0,26.75101526571776,24.34001225223926
108,43.94835377398323,0.8848565322931805,0.8098268342660396,0.961212114259712,0.7003398618061235,31.0,27.430552501088595,25.104631862247228
109,43.782062203507394,0.8962553991603986,0.8147058554079399,0.9462159024066875,0.6926100655358,31.0,27.783917373972358,25.255881517646138
110,44.373004615595846,0.884194638890931,0.812916554301733,0.955488906352771,0.7215366374859081,31.0,27.41003380561886,25.200413183353724
111,42.086779411775524,0.8884444796338871,0.8200749888948958,0.9457259587408949,0.7451065531361631,29.0,25.764889909382724,23.78217467795198
112,40.59052324715132,0.8859200162021558,0.8221456761940577,0.9469208045833187,0.7428920052586183,28.0,24.805760453660362,23.020078933433613
113,40.08586858704234,0.8863641447539817,0.8161507958653265,0.9545522199360096,0.7174621463862035,28.0,24.81819605311149,22.852222284229143
114,39.622042369414054,0.8787081568353827,0.816473364312024,0.9678178380518524,0.6915639111064187,28.0,24.603828391390717,22.86125420073667
115,37.697779401170855,0.8910404829394247,0.8014541333162142,0.9551438261694107,0.6801914334048721,27.0,24.05809303936447,21.639261599537782
116,38.64363207801523,0.8817928294753489,0.7929147340730917,0.9695512863893857,0.6623490803700963,28.0,24.69019922530977,22.201612554046566
117,42.89993143259836,0.879582166654266,0.7932761294660984,0.9710069358404843,0.6678486238883076,31.0,27.267047166282246,24.59156001344905
118,45.98764725638455,0.8804786504395777,0.8161237499774261,0.9627838575920039,0.6688378285679952,33.0,29.055795464506065,26.93208374925506
119,45.30166084121582,0.883867412077758,0.8114372869503448,0.9615545005168866,0.6972691820348104,32.0,28.283757186488256,25.965993182411033
120,44.388637421321825,0.8861039654066648,0.8078860167726737,0.9554701458486554,0.7244161088389771,31.0,27.46922292760661,25.044466519952884
121,40.396397062154634,0.8965657603245889,0.8217802915208282,0.939987400722705,0.7300831549156593,28.0,25.10384128908849,23.00984816258319
122,40.40939921821844,0.886391404294516,0.8177326816175011,0.9520786322631589,0.7328538125517398,28.0,24.81895932024645,22.89651508529003
123,37.06481320183106,0.8990566722320215,0.816196325721459,0.9411278007555116,0.7099303091415992,26.0,23.375473478032557,21.221104468757932
124,35.45697304548497,0.8974402273627613,0.815763719013481,0.9428945269347221,0.7012906186607994,25.0,22.436005684069034,20.394092975337024
125,33.809430549385446,0.8836098371715405,0.8058110530392342,0.9565429351142121,0.699314713569419,24.0,21.206636092116973,19.33946527294162
126,32.26112702706668,0.8844661149352785,0.8054930594191108,0.9547274999390382,0.6930333757793136,23.0,20.342720643511406,18.52634036663955
127,31.206022260218635,0.8757885920856532,0.8100843367761595,0.9618649053259903,0.7111176206210155,22.0,19.26734902588437,17.82185540907551
128,37.224417901856974,0.8721366431249462,0.7927969100098428,0.9382816203209979,0.773714668212376,26.0,22.6755527212486,20.612719660255912
129,41.431120595970356,0.8977671424881237,0.8290515337799059,0.9216968680162517,0.7251541586508033,29.0,26.03524713215559,24.04249447961727
130,45.598516407144785,0.8786940787791871,0.8132506544814835,0.9542763607650664,0.7211019711677485,32.0,28.11821052093399,26.02402094340747
131,42.88119732244715,0.8861817098105774,0.8098844499245567,0.9485798022036211,0.7269668816679122,30.0,26.585451294317323,24.2965334977367
132,40.160070425154984,0.8913816726851954,0.8190143578807014,0.943136161283921,0.7247662202048099,28.0,24.95868683518547,22.93240202065964
133,41.136803244763115,0.8960414190617534,0.8110816309345816,0.9442613166918341,0.7057405626147967,29.0,25.985201152790847,23.521367297102866
134,38.15347175881509,0.891210073937432,0.8040239517012702,0.9527139367646087,0.7015006050555211,27.0,24.062671996310666,21.708646695934295
135,36.90298309136085,0.8804429923569358,0.8081619677761235,0.9649375215361254,0.7050233088585104,26.0,22.89151780128033,21.01221116217921
136,36.46960857909336,0.8951168522479713,0.8119489212555443,0.945364090081406,0.6853459742758625,26.0,23.273038158447253,21.11067195264415
137,33.409363266195406,0.8791784527269839,0.8018719355423227,0.9700995283214919,0.672384425192068,24.0,21.100282865447614,19.244926453015744
138,33.666690678219624,0.8817961359669347,0.8021040504285314,0.9620660413521098,0.6912228658534323,24.0,21.163107263206435,19.250497210284752
139,31.06289040103013,0.8946729047744281,0.810996618393034,0.938294591821139,0.7059003733194237,22.0,19.682803905037417,17.84192560464675
140,28.524328467780585,0.8882860252198076,0.8213247161001874,0.937940118844511,0.7220741220870576,20.0,17.765720504396153,16.426494322003748
141,26.92086556129751,0.8762442205239549,0.8117711263966582,0.95216136627514,0.7176428773736389,19.0,16.64864018995514,15.423651401536505
142,25.27134529309223,0.8823143700898332,0.8096017130620892,0.9395754428622293,0.7101797131808375,18.0,15.881658661616997,14.572830835117605
143,23.57556388071289,0.877109558009811,0.8080878746322038,0.9455800091768226,0.6898019744174024,17.0,14.910862486166788,13.737493868747464
144,21.978343081336263,0.8865773948942453,0.8029139226961913,0.9347887431409199,0.678632987311329,16.0,14.185238318307924,12.846622763139061
145,20.005655197026236,0.8560172408480595,0.803041204721387,0.9567269966068367,0.6409827286095076,15.0,12.840258612720893,12.045618070820804
146,20.580337109101848,0.8729864612443289,0.8003489655405924,0.9365186849803547,0.6927657373498659,15.0,13.094796918664933,12.005234483108886
147,19.423327441923306,0.8679797901583636,0.8135595355246331,0.9325735554718767,0.7103666140518533,14.0,12.15171706221709,11.389833497344863
148,19.700111588712865,0.8839511525133777,0.8224384124199189,0.9081965797412284,0.7348263471984705,14.0,12.375316135187289,11.514137773878865
149,18.06018250656392,0.8340589458791945,0.8328771206830287,0.9367426748772097,0.7299350469977075,13.0,10.842766296429529,10.827402568879373
150,17.257786335504992,0.8701049515684821,0.8251220728587303,0.9066334580932184,0.7868927780564678,12.0,10.441259418821785,9.901464874304764
151,19.54818562626271,0.8707802920096536,0.8213478683515654,0.9061126813755014,0.7393626153087376,14.0,12.19092408813515,11.498870156921916
152,21.03226006383559,0.870751476087195,0.8246147740244494,0.9028157624888916,0.7470427798594341,15.0,13.061272141307926,12.36922161036674
153,22.36883327469568,0.8699020014947749,0.8101295312423589,0.9059811223213765,0.7528885993197587,16.0,13.918432023916399,12.962072499877742
154,24.98120769097077,0.8731637301697043,0.8150066844660047,0.9118785672931526,0.7259150037876545,18.0,15.716947143054677,14.670120320388083
155,27.46211054757901,0.8875081685692099,0.7829271448734488,0.9138051085244886,0.7179416792019007,20.0,17.750163371384197,15.658542897468976
156,31.742693181578655,0.877706093164159,0.8096335579252172,0.9280571231801208,0.6985329319611671,23.0,20.187240142775657,18.621571832279994
157,31.978017092418895,0.8867521016040424,0.8072287488177284,0.9266522022044724,0.7044320241413652,23.0,20.395298336892974,18.566261222807753
158,33.592221132279334,0.8783150825201963,0.8101500537814335,0.941139552330828,0.7073489833992773,24.0,21.079561980484712,19.4436012907544
159,35.21501641588922,0.8796026095021218,0.8061323397855881,0.9434727530456762,0.7178964699721221,25.0,21.990065237553043,20.153308494639703
160,36.84404711127375,0.8828889028174767,0.8173157742214661,0.9437178229782673,0.7143881962960837,26.0,22.955111473254394,21.250210129758116
161,40.0630408818422,0.8828718493291892,0.8141390169200604,0.9423287102711146,0.7355837087746097,28.0,24.720411781217297,22.79589247376169
162,46.64096746865364,0.8854638501096288,0.8107827654621201,0.9458901482625724,0.7101916106661728,33.0,29.220307053617752,26.755831260249966
163,51.0022167217996,0.8724070343818731,0.8189561949711629,0.9689027332335852,0.6977793020877386,36.0,31.40665323774743,29.482423018961864
164,59.153162206613985,0.8824345310359426,0.8185183550269546,0.9627907923154316,0.6827076988957765,42.0,37.062250303509586,34.37777091113209
165,59.84218342058125,0.878486821075116,0.8028012952120874,0.9728478221538518,0.7102378928546704,42.0,36.89644648515487,33.71765439890767
166,63.29092229391141,0.8840203763971495,0.8116059099801309,0.9785361440933562,0.7064810084105515,44.0,38.89689656147458,35.71066003912576
167,64.56118864859982,0.8898633746619348,0.8176803240424306,0.9627476182861768,0.7068523230040773,45.0,40.04385185978706,36.795614581909376
168,64.43170708540836,0.8847504256087619,0.8133138422893685,0.9748823279462345,0.699961231248338,45.0,39.813769152394286,36.59912290302159
169,64.37168763535668,0.8888031402166205,0.8236237124729617,0.9711850979934343,0.6887727660498159,45.0,39.99614130974793,37.06306706128328
170,62.62949090787552,0.8805071465765919,0.8078972262145265,0.981458264583146,0.6921876774124761,44.0,38.74231444937004,35.54747795343917
171,62.85099433155591,0.8738770097776362,0.8089085806097713,0.9952872293913395,0.6906504330094165,44.0,38.450588430215994,35.59197754682994
172,64.36241544259258,0.877826840785531,0.8016098813104678,0.9888501428477757,0.7013844451352741,45.0,39.50220783534889,36.07244465897105
173,71.17720816700457,0.8877031339686149,0.8178043588825487,0.9768054642436608,0.6803960940164655,50.0,44.38515669843074,40.890217944127436
174,73.13497920331591,0.8959625091334217,0.8073532918390768,0.9635945065750695,0.706846251740539,51.0,45.694087965804506,41.17501788379292
175,73.51931639118149,0.8896958016972483,0.8137672063259808,0.9728042962398024,0.7078871213300575,51.0,45.37448588655966,41.50212752262502
176,73.48571893087262,0.8906018910542963,0.8186319948794917,0.969969148436457,0.7048833851748778,51.0,45.42069644376911,41.750231738854076
177,72.6500736341861,0.879917696987993,0.8173766801461455,0.984391220735812,0.7179287482164834,50.0,43.99588484939965,40.86883400730728
178,72.74690435269308,0.8927051301789232,0.819810817591857,0.9667032621506729,0.7220655215432418,50.0,44.635256508946156,40.99054087959285
179,71.45688226361035,0.8793303073435631,0.8174133960686709,0.9849404656912171,0.7244996474273531,49.0,43.08718505983459,40.05325640736488
180,70.23883489739458,0.8821971050097219,0.8149772681438184,0.9811414746918831,0.733454680454663,48.0,42.34546104046665,39.11890887090328
181,67.35753515262296,0.8858823456996504,0.8329384825793823,0.9723235371042032,0.7238589634523354,46.0,40.750587902183916,38.315170198651586
182,66.91937502775167,0.8960198987370214,0.8222742234450672,0.9602817508790097,0.722797149922471,46.0,41.21691534190298,37.82461427847309
183,66.46701798644355,0.8948645300043828,0.8303187826977141,0.9635573036744803,0.7017568819053381,46.0,41.16376838020161,38.19466400409485
184,71.97578376776589,0.8848165943886978,0.8136173520668671,0.9786913096933436,0.7049423937402722,50.0,44.240829719434885,40.68086760334336
185,73.26189065636824,0.8927664948384565,0.8080406994131164,0.9683043193196655,0.7079321712981876,51.0,45.531091236761284,41.21007567006894
186,71.58561191098447,0.8882895095935248,0.810513143299481,0.9773188241340726,0.6953251577376051,50.0,44.41447547967624,40.52565716497405
187,73.46835439424072,0.8938400742381893,0.8176546336049915,0.9691780716963463,0.7023329231652884,51.0,45.585843786147656,41.700386313854565
188,75.40842442752086,0.8748290642354883,0.8186265716122413,0.9908767782289473,0.7125522476042321,52.0,45.491111340245396,42.568581723836544
189,74.01559578340479,0.8993250230416794,0.8202096665126012,0.958893707482267,0.7180226109251875,51.0,45.865576175125646,41.83069299214266
190,71.76250671633596,0.8505958263012159,0.8343531670463737,1.0235907120550714,0.7117836778665576,49.0,41.679195488759575,40.88330518527231
191,66.86861669647911,0.888157868685973,0.8249572928965286,0.9722636527198614,0.7153606275612986,46.0,40.85526195955476,37.94803547324032
192,67.59527900420628,0.8417402495604741,0.7687212873953013,1.0736257779312235,0.7784398464907859,45.0,37.878311230221335,34.59245793278856
193,63.45329677411978,0.88974685389212,0.8058418575159182,0.9718768414521366,0.7165128167420117,44.0,39.148861571253285,35.4570417307004
194,62.68982047213629,0.8372839723150904,0.7603153583841947,1.029840585868189,0.783403594998263,43.0,36.00321080954889,32.69356041052038
195,58.932439407315776,0.8851994877917312,0.805075092136854,0.9765702357741421,0.7116318763378541,41.0,36.29317899946098,33.00807877761101
196,57.476517031877094,0.8835677336795489,0.8127834288168949,0.9779191598221724,0.7048065815821345,40.0,35.34270934718195,32.51133715267579
197,54.94938641849501,0.8780178604907697,0.7943427756986928,0.977113801048871,0.740376992951195,38.0,33.36467869864925,30.185025476550326
198,51.77608839088391,0.89573795559361,0.8169947348715353,0.9611428104548464,0.7066050205880532,36.0,32.24656640136996,29.41181045537527
199,48.751400183122485,0.8864108279423617,0.817214081251568,0.9670505982847372,0.7056420135314109,34.0,30.137968150040297,27.78527876255331
200,46.58738516516864,0.8779686308508619,0.8167709826623993,0.9646540749117914,0.6915070919426779,33.0,28.97296481807844,26.953442427859176
201,45.79585559973444,0.8897023414100163,0.8101277129468049,0.9636504272868269,0.7082320933656583,32.0,28.47047492512052,25.924086814297755
202,45.621463570136186,0.8916684396973086,0.8062078746640295,0.9594110411192374,0.7072545535991095,32.0,28.533390070313875,25.798651989248945
203,51.69603899934022,0.8887989906808387,0.8176468600425436,0.9564229745738676,0.7166092569832654,36.0,31.99676366451019,29.43528696153157
204,50.41935570677971,0.8814762150093984,0.8163467950941182,0.9658633217469346,0.7217122412489989,35.0,30.851667525328946,28.57213782829414
205,48.775588094919016,0.8941331766001839,0.812053197853493,0.9512119968671484,0.7192458789690547,34.0,30.40052800440625,27.60980872701876
206,45.92689245087817,0.8796926144279514,0.8133804020253732,0.9692014770358496,0.7162897045442581,32.0,28.150163661694446,26.028172864811943
207,43.0283877340938,0.8873822207624172,0.8154519646984713,0.9608804687296777,0.7132380226994091,30.0,26.621466622872518,24.463558940954137
208,40.220742927939924,0.8939572883815512,0.8165049564030135,0.9486889256410337,0.7205929620777572,28.0,25.030804074683434,22.862138779284376
209,41.597135774769114,0.8897112399773952,0.8115370634072129,0.9522613668689314,0.7234991193979191,29.0,25.80162595934446,23.534574838809174
210,39.70030427110882,0.8997681058035091,0.8205154351883793,0.9369396448644957,0.7005835302032343,28.0,25.193506962498255,22.974432185274622
211,36.79074282030187,0.8842354233574915,0.8127123843815605,0.9609545421744672,0.6955948185960635,26.0,22.99012100729478,21.13052199392057
